stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url
1982113883,7/6/21 6:30,"Beware Of ""Shrinkflation,"" Inflation's Devious Cousin",https://www.krwg.org/post/beware-shrinkflation-inflations-devious-cousin,en,FALSE,,214420,krwg.org,http://krwg.org/
1982133507,7/5/21 13:16,Montreal’s gun crime ‘crisis’ isn’t real,https://ricochet.media/en/3717/montreals-gun-crime-crisis-isnt-real,en,FALSE,,246403,ricochet.media,https://ricochet.media/
1982145023,7/6/21 7:00,Colombia´s “first line” protesters: folk heroes and terror suspects,https://colombiareports.com/colombias-first-line-protesters-folk-heroes-and-terror-suspects/,en,FALSE,,59058,Colombia Reports,http://colombiareports.com/
1982273372,7/6/21 4:38,"Building Collapse Lawsuits Seek to Get Answers, Assign Blame",https://hamodia.com/2021/07/06/building-collapse-lawsuits-seek-get-answers-assign-blame/,en,TRUE,,107674,hamodia.com,http://hamodia.com/
1982334645,7/6/21 10:56,150 Killed in More Than 400 Shootings Over Weekend in U.S.,https://hamodia.com/2021/07/06/150-killed-400-shootings-weekend-u-s/,en,FALSE,,107674,hamodia.com,http://hamodia.com/
1982368877,7/6/21 6:30,"Beware Of 'Shrinkflation,' Inflation's Devious Cousin",https://www.npr.org/sections/money/2021/07/06/1012409112/beware-of-shrinkflation-inflations-devious-cousin,en,FALSE,,312,Democratic Underground,http://www.democraticunderground.com
1982412466,7/5/21 21:00,People Get Confused About ‘Thin Privilege’ — Here’s What It Means,https://www.scarymommy.com/thin-privilege-what-it-means/,en,FALSE,,200365,scarymommy.com,http://scarymommy.com/
1982452560,7/6/21 13:00,June sees 20% drop in crime over last year: NYPD,https://www.amny.com/police-fire/june-sees-20-drop-in-crime-over-last-year-nypd-says/,en,FALSE,,25253,amny.com,http://www.amny.com
1982452481,7/6/21 13:00,June sees 20% drop in crime over last year: NYPD,https://www.amny.com/police-fire/june-sees-20-drop-in-crime-over-last-year-nypd-says/,en,FALSE,,28236,"The Villager Newspaper | Serving West and East Village, Chelsea, SoHo, Hudson Square, NoHo, Little Italy, Chinatown and the Lowe",http://www.thevillager.com/
1982459670,7/6/21 11:29,Building collapse lawsuits look to get answers and assign blame,http://rssfeeds.wusa9.com/~/656760142/0/wusa-news~Building-collapse-lawsuits-look-to-get-answers-and-assign-blame,en,FALSE,,26736,wusa9.com,http://www.wusa9.com
1982513248,7/6/21 7:50,Cheers and Jeers: Tuesday,http://www.dailykos.com/stories/2038330,en,FALSE,,115,Daily Kos,http://www.dailykos.com
1982513179,7/6/21 10:20,Republicans have their message for 2022: Be afraid,http://www.dailykos.com/stories/2038565,en,FALSE,,115,Daily Kos,http://www.dailykos.com
1982557343,7/6/21 14:58,"House decries incessant killings, kidnappings in Kaduna, others",https://www.today.ng/news/nigeria/house-decries-incessant-killings-kidnappings-kaduna-376054,en,FALSE,,271661,TODAY,https://www.today.ng/
1982630916,7/6/21 15:52,Cuomo Declares Gun Violence State Of Emergency,https://gothamist.com/news/cuomo-declares-gun-violence-state-emergency,en,FALSE,,5810,Gothamist,http://gothamist.com/
1982661519,7/6/21 16:36,"100 Detained at Turkey Pride; Housing and Job Discrimination;  Highest Trans Murder Rate All Part of Turkey’s Rank 49th, 2nd to Last, in Europe ‘Rainbow Index’",https://www.towleroad.com/2021/07/turkey-pride/,en,FALSE,,58675,towleroad.com,http://towleroad.com/
1982663755,7/6/21 17:12,"Briars, brambles and beers: Craft brewers turn to foraged ingredients with wild results",https://www.salon.com/2021/07/06/briars-brambles-and-beers-craft-brewers-turn-to-foraged-ingredients-with-wild-results/,en,FALSE,,1757,Salon,http://www.salon.com/
